PhraseId,Sentiment
196135,neuteral
196136,neuteral
196137,neuteral
196138,neuteral
196139,neuteral
196140,neuteral
196141,neuteral
196142,neuteral
196143,somewhat negative
196144,neuteral
196145,neuteral
196146,neuteral
196147,neuteral
196148,neuteral
196149,somewhat negative
196150,somewhat negative
196151,somewhat negative
196152,somewhat negative
196153,neuteral
196154,somewhat positive
196155,somewhat positive
196156,somewhat positive
196157,somewhat positive
196158,somewhat positive
196159,somewhat positive
196160,somewhat positive
196161,neuteral
196162,somewhat positive
196163,neuteral
196164,neuteral
196165,neuteral
196166,neuteral
196167,neuteral
196168,neuteral
196169,neuteral
196170,neuteral
196171,neuteral
196172,neuteral
196173,neuteral
196174,somewhat positive
196175,somewhat positive
196176,neuteral
196177,neuteral
196178,neuteral
196179,neuteral
196180,neuteral
196181,neuteral
196182,somewhat negative
196183,neuteral
196184,neuteral
196185,neuteral
196186,neuteral
196187,neuteral
196188,neuteral
196189,neuteral
196190,neuteral
196191,neuteral
196192,neuteral
196193,neuteral
196194,neuteral
196195,neuteral
196196,neuteral
196197,neuteral
196198,neuteral
196199,neuteral
196200,neuteral
196201,neuteral
196202,neuteral
196203,neuteral
196204,neuteral
196205,neuteral
196206,neuteral
196207,neuteral
196208,neuteral
196209,neuteral
196210,neuteral
196211,neuteral
196212,neuteral
196213,neuteral
196214,neuteral
196215,somewhat positive
196216,somewhat positive
196217,neuteral
196218,neuteral
196219,neuteral
196220,neuteral
196221,neuteral
196222,neuteral
196223,neuteral
196224,neuteral
196225,neuteral
196226,neuteral
196227,neuteral
196228,neuteral
196229,neuteral
196230,neuteral
196231,neuteral
196232,neuteral
196233,neuteral
196234,neuteral
196235,neuteral
196236,neuteral
196237,neuteral
196238,neuteral
196239,neuteral
196240,neuteral
196241,neuteral
196242,negative
196243,negative
196244,negative
196245,negative
196246,negative
196247,negative
196248,negative
196249,negative
196250,somewhat negative
196251,somewhat negative
196252,somewhat negative
196253,somewhat negative
196254,somewhat negative
196255,somewhat negative
196256,somewhat negative
196257,somewhat negative
196258,somewhat negative
196259,somewhat negative
196260,somewhat negative
196261,neuteral
196262,neuteral
196263,neuteral
196264,neuteral
196265,neuteral
196266,neuteral
196267,neuteral
196268,neuteral
196269,neuteral
196270,neuteral
196271,neuteral
196272,neuteral
196273,neuteral
196274,neuteral
196275,neuteral
196276,neuteral
196277,neuteral
196278,neuteral
196279,neuteral
196280,neuteral
196281,neuteral
196282,neuteral
196283,neuteral
196284,neuteral
196285,neuteral
196286,neuteral
196287,neuteral
196288,neuteral
196289,neuteral
196290,neuteral
196291,neuteral
196292,neuteral
196293,neuteral
196294,neuteral
196295,neuteral
196296,neuteral
196297,neuteral
196298,neuteral
196299,neuteral
196300,neuteral
196301,neuteral
196302,neuteral
196303,positive
196304,positive
196305,positive
196306,positive
196307,somewhat negative
196308,neuteral
196309,somewhat negative
196310,somewhat negative
196311,neuteral
196312,neuteral
196313,neuteral
196314,neuteral
196315,somewhat negative
196316,somewhat negative
196317,somewhat negative
196318,somewhat positive
196319,somewhat positive
196320,somewhat positive
196321,neuteral
196322,neuteral
196323,neuteral
196324,neuteral
196325,neuteral
196326,neuteral
196327,somewhat positive
196328,neuteral
196329,neuteral
196330,somewhat positive
196331,neuteral
196332,neuteral
196333,neuteral
196334,neuteral
196335,neuteral
196336,neuteral
196337,neuteral
196338,neuteral
196339,neuteral
196340,neuteral
196341,neuteral
196342,neuteral
196343,neuteral
196344,neuteral
196345,neuteral
196346,neuteral
196347,neuteral
196348,neuteral
196349,neuteral
196350,neuteral
196351,neuteral
196352,neuteral
196353,neuteral
196354,neuteral
196355,neuteral
196356,neuteral
196357,neuteral
196358,neuteral
196359,neuteral
196360,neuteral
196361,neuteral
196362,neuteral
196363,neuteral
196364,neuteral
196365,neuteral
196366,neuteral
196367,neuteral
196368,neuteral
196369,neuteral
196370,neuteral
196371,neuteral
196372,neuteral
196373,neuteral
196374,neuteral
196375,neuteral
196376,neuteral
196377,neuteral
196378,neuteral
196379,neuteral
196380,neuteral
196381,neuteral
196382,neuteral
196383,neuteral
196384,neuteral
196385,neuteral
196386,neuteral
196387,neuteral
196388,neuteral
196389,neuteral
196390,neuteral
196391,neuteral
196392,neuteral
196393,neuteral
196394,neuteral
196395,neuteral
196396,neuteral
196397,neuteral
196398,neuteral
196399,neuteral
196400,neuteral
196401,neuteral
196402,neuteral
196403,neuteral
196404,neuteral
196405,neuteral
196406,neuteral
196407,neuteral
196408,neuteral
196409,neuteral
196410,neuteral
196411,neuteral
196412,neuteral
196413,neuteral
196414,somewhat negative
196415,somewhat negative
196416,neuteral
196417,somewhat negative
196418,somewhat negative
196419,neuteral
196420,neuteral
196421,neuteral
196422,somewhat negative
196423,somewhat negative
196424,somewhat negative
196425,somewhat negative
196426,somewhat negative
196427,somewhat negative
196428,neuteral
196429,neuteral
196430,neuteral
196431,neuteral
196432,neuteral
196433,neuteral
196434,neuteral
196435,negative
196436,somewhat negative
196437,somewhat negative
196438,neuteral
196439,neuteral
196440,neuteral
196441,somewhat positive
196442,somewhat positive
196443,somewhat positive
196444,neuteral
196445,neuteral
196446,neuteral
196447,neuteral
196448,neuteral
196449,neuteral
196450,neuteral
196451,neuteral
196452,neuteral
196453,neuteral
196454,neuteral
196455,neuteral
196456,neuteral
196457,neuteral
196458,neuteral
196459,neuteral
196460,neuteral
196461,neuteral
196462,neuteral
196463,neuteral
196464,neuteral
196465,neuteral
196466,neuteral
196467,neuteral
196468,neuteral
196469,neuteral
196470,neuteral
196471,neuteral
196472,neuteral
196473,neuteral
196474,neuteral
196475,neuteral
196476,neuteral
196477,neuteral
196478,neuteral
196479,neuteral
196480,positive
196481,positive
196482,positive
196483,positive
196484,positive
196485,positive
196486,positive
196487,positive
196488,somewhat positive
196489,somewhat positive
196490,somewhat positive
196491,neuteral
196492,somewhat positive
196493,somewhat positive
196494,somewhat positive
196495,neuteral
196496,neuteral
196497,somewhat positive
196498,somewhat positive
196499,somewhat positive
196500,somewhat positive
196501,somewhat positive
196502,somewhat positive
196503,somewhat negative
196504,somewhat negative
196505,somewhat positive
196506,somewhat positive
196507,neuteral
196508,neuteral
196509,neuteral
196510,neuteral
196511,somewhat positive
196512,neuteral
196513,neuteral
196514,neuteral
196515,neuteral
196516,neuteral
196517,neuteral
196518,somewhat negative
196519,neuteral
196520,neuteral
196521,neuteral
196522,neuteral
196523,neuteral
196524,neuteral
196525,neuteral
196526,neuteral
196527,neuteral
196528,neuteral
196529,neuteral
196530,neuteral
196531,neuteral
196532,neuteral
196533,neuteral
196534,neuteral
196535,neuteral
196536,neuteral
196537,neuteral
196538,neuteral
196539,neuteral
196540,neuteral
196541,positive
196542,positive
196543,positive
196544,positive
196545,positive
196546,positive
196547,positive
196548,somewhat positive
196549,neuteral
196550,neuteral
196551,somewhat negative
196552,somewhat negative
196553,neuteral
196554,neuteral
196555,neuteral
196556,somewhat positive
196557,somewhat positive
196558,neuteral
196559,neuteral
196560,neuteral
196561,neuteral
196562,neuteral
196563,neuteral
196564,neuteral
196565,neuteral
196566,neuteral
196567,neuteral
196568,neuteral
196569,neuteral
196570,neuteral
196571,neuteral
196572,neuteral
196573,neuteral
196574,neuteral
196575,somewhat negative
196576,somewhat negative
196577,somewhat negative
196578,somewhat negative
196579,neuteral
196580,neuteral
196581,neuteral
196582,neuteral
196583,neuteral
196584,neuteral
196585,neuteral
196586,neuteral
196587,neuteral
196588,neuteral
196589,neuteral
196590,neuteral
196591,neuteral
196592,neuteral
196593,neuteral
196594,neuteral
196595,neuteral
196596,neuteral
196597,somewhat negative
196598,somewhat positive
196599,somewhat positive
196600,somewhat positive
196601,neuteral
196602,somewhat negative
196603,somewhat negative
196604,somewhat negative
196605,negative
196606,negative
196607,negative
196608,somewhat negative
196609,somewhat positive
196610,somewhat positive
196611,neuteral
196612,neuteral
196613,neuteral
196614,neuteral
196615,neuteral
196616,neuteral
196617,neuteral
196618,neuteral
196619,neuteral
196620,neuteral
196621,neuteral
196622,neuteral
196623,somewhat positive
196624,somewhat positive
196625,somewhat positive
196626,somewhat positive
196627,somewhat positive
196628,somewhat positive
196629,somewhat positive
196630,neuteral
196631,neuteral
196632,neuteral
196633,neuteral
196634,neuteral
196635,neuteral
196636,neuteral
196637,neuteral
196638,neuteral
196639,neuteral
196640,neuteral
196641,neuteral
196642,neuteral
196643,neuteral
196644,somewhat positive
196645,somewhat positive
196646,somewhat positive
196647,neuteral
196648,neuteral
196649,somewhat positive
196650,somewhat positive
196651,somewhat positive
196652,somewhat positive
196653,somewhat positive
196654,somewhat positive
196655,neuteral
196656,neuteral
196657,neuteral
196658,neuteral
196659,neuteral
196660,positive
196661,positive
196662,positive
196663,positive
196664,positive
196665,somewhat positive
196666,somewhat positive
196667,somewhat positive
196668,somewhat positive
196669,neuteral
196670,neuteral
196671,neuteral
196672,neuteral
196673,neuteral
196674,neuteral
196675,neuteral
196676,somewhat positive
196677,neuteral
196678,somewhat positive
196679,somewhat positive
196680,neuteral
196681,somewhat positive
196682,somewhat positive
196683,somewhat positive
196684,neuteral
196685,somewhat positive
196686,somewhat positive
196687,somewhat positive
196688,somewhat positive
196689,neuteral
196690,neuteral
196691,neuteral
196692,neuteral
196693,neuteral
196694,neuteral
196695,neuteral
196696,somewhat negative
196697,somewhat negative
196698,somewhat negative
196699,neuteral
196700,neuteral
196701,neuteral
196702,neuteral
196703,somewhat positive
196704,somewhat positive
196705,somewhat positive
196706,somewhat positive
196707,somewhat positive
196708,somewhat positive
196709,somewhat positive
196710,somewhat positive
196711,somewhat positive
196712,somewhat positive
196713,somewhat positive
196714,somewhat positive
196715,neuteral
196716,neuteral
196717,neuteral
196718,neuteral
196719,neuteral
196720,neuteral
196721,neuteral
196722,neuteral
196723,neuteral
196724,neuteral
196725,neuteral
196726,neuteral
196727,neuteral
196728,neuteral
196729,somewhat positive
196730,neuteral
196731,neuteral
196732,neuteral
196733,neuteral
196734,somewhat positive
196735,somewhat positive
196736,somewhat positive
196737,neuteral
196738,neuteral
196739,neuteral
196740,neuteral
196741,neuteral
196742,neuteral
196743,neuteral
196744,neuteral
196745,neuteral
196746,neuteral
196747,neuteral
196748,neuteral
196749,neuteral
196750,neuteral
196751,neuteral
196752,neuteral
196753,neuteral
196754,neuteral
196755,neuteral
196756,neuteral
196757,neuteral
196758,neuteral
196759,neuteral
196760,neuteral
196761,neuteral
196762,neuteral
196763,neuteral
196764,neuteral
196765,somewhat positive
196766,somewhat positive
196767,somewhat positive
196768,somewhat positive
196769,somewhat positive
196770,somewhat positive
196771,neuteral
196772,neuteral
196773,neuteral
196774,somewhat positive
196775,somewhat negative
196776,somewhat negative
196777,neuteral
196778,somewhat negative
196779,somewhat negative
196780,somewhat negative
196781,somewhat negative
196782,somewhat negative
196783,somewhat negative
196784,neuteral
196785,neuteral
196786,neuteral
196787,somewhat negative
196788,neuteral
196789,neuteral
196790,neuteral
196791,neuteral
196792,neuteral
196793,somewhat positive
196794,somewhat positive
196795,somewhat positive
196796,somewhat positive
196797,neuteral
196798,neuteral
196799,neuteral
196800,neuteral
196801,neuteral
196802,neuteral
196803,neuteral
196804,neuteral
196805,neuteral
196806,somewhat positive
196807,somewhat positive
196808,somewhat negative
196809,somewhat negative
196810,somewhat negative
196811,somewhat negative
196812,neuteral
196813,neuteral
196814,neuteral
196815,neuteral
196816,neuteral
196817,somewhat positive
196818,somewhat positive
196819,neuteral
196820,neuteral
196821,somewhat positive
196822,neuteral
196823,somewhat positive
196824,somewhat positive
196825,somewhat positive
196826,neuteral
196827,neuteral
196828,somewhat positive
196829,somewhat positive
196830,somewhat positive
196831,somewhat positive
196832,somewhat positive
196833,neuteral
196834,neuteral
196835,somewhat positive
196836,somewhat positive
196837,somewhat positive
196838,neuteral
196839,neuteral
196840,neuteral
196841,neuteral
196842,neuteral
196843,neuteral
196844,somewhat positive
196845,somewhat positive
196846,neuteral
196847,neuteral
196848,neuteral
196849,neuteral
196850,neuteral
196851,neuteral
196852,neuteral
196853,neuteral
196854,somewhat negative
196855,somewhat negative
196856,somewhat negative
196857,neuteral
196858,somewhat negative
196859,neuteral
196860,somewhat positive
196861,somewhat positive
196862,neuteral
196863,somewhat positive
196864,neuteral
196865,neuteral
196866,neuteral
196867,neuteral
196868,somewhat positive
196869,somewhat positive
196870,neuteral
196871,neuteral
196872,neuteral
196873,neuteral
196874,neuteral
196875,somewhat negative
196876,somewhat negative
196877,somewhat negative
196878,positive
196879,positive
196880,positive
196881,positive
196882,positive
196883,somewhat positive
196884,somewhat positive
196885,somewhat positive
196886,somewhat positive
196887,neuteral
196888,neuteral
196889,neuteral
196890,neuteral
196891,neuteral
196892,neuteral
196893,neuteral
196894,neuteral
196895,neuteral
196896,neuteral
196897,neuteral
196898,neuteral
196899,neuteral
196900,somewhat positive
196901,somewhat positive
196902,somewhat positive
196903,somewhat positive
196904,neuteral
196905,somewhat positive
196906,neuteral
196907,neuteral
196908,neuteral
196909,neuteral
196910,somewhat positive
196911,neuteral
196912,neuteral
196913,neuteral
196914,neuteral
196915,somewhat positive
196916,somewhat positive
196917,somewhat positive
196918,neuteral
196919,neuteral
196920,neuteral
196921,somewhat positive
196922,somewhat positive
196923,somewhat positive
196924,somewhat positive
196925,somewhat positive
196926,somewhat positive
196927,somewhat positive
196928,somewhat positive
196929,neuteral
196930,somewhat positive
196931,somewhat positive
196932,neuteral
196933,neuteral
196934,neuteral
196935,neuteral
196936,neuteral
196937,neuteral
196938,neuteral
196939,neuteral
196940,neuteral
196941,neuteral
196942,neuteral
196943,neuteral
196944,neuteral
196945,neuteral
196946,neuteral
196947,somewhat negative
196948,somewhat negative
196949,somewhat negative
196950,somewhat negative
196951,somewhat negative
196952,somewhat negative
196953,neuteral
196954,neuteral
196955,neuteral
196956,neuteral
196957,neuteral
196958,neuteral
196959,neuteral
196960,neuteral
196961,neuteral
196962,neuteral
196963,neuteral
196964,neuteral
196965,neuteral
196966,neuteral
196967,neuteral
196968,neuteral
196969,neuteral
196970,neuteral
196971,neuteral
196972,somewhat negative
196973,somewhat negative
196974,somewhat positive
196975,somewhat negative
196976,somewhat negative
196977,somewhat negative
196978,somewhat negative
196979,somewhat negative
196980,neuteral
196981,neuteral
196982,neuteral
196983,neuteral
196984,neuteral
196985,neuteral
196986,somewhat positive
196987,somewhat positive
196988,somewhat positive
196989,somewhat positive
196990,somewhat positive
196991,somewhat positive
196992,neuteral
196993,neuteral
196994,somewhat negative
196995,somewhat negative
196996,somewhat negative
196997,somewhat positive
196998,neuteral
196999,somewhat positive
197000,neuteral
197001,neuteral
197002,neuteral
197003,neuteral
197004,neuteral
197005,neuteral
197006,neuteral
197007,neuteral
197008,somewhat positive
197009,somewhat positive
197010,somewhat positive
197011,neuteral
197012,neuteral
197013,somewhat negative
197014,somewhat negative
197015,neuteral
197016,neuteral
197017,somewhat negative
197018,neuteral
197019,neuteral
197020,neuteral
197021,neuteral
197022,neuteral
197023,somewhat negative
197024,somewhat negative
197025,neuteral
197026,neuteral
197027,somewhat negative
197028,somewhat negative
197029,somewhat negative
197030,neuteral
197031,neuteral
197032,neuteral
197033,neuteral
197034,neuteral
197035,neuteral
197036,neuteral
197037,neuteral
197038,neuteral
197039,neuteral
197040,neuteral
197041,neuteral
197042,neuteral
197043,neuteral
197044,neuteral
197045,neuteral
197046,neuteral
197047,neuteral
197048,neuteral
197049,neuteral
197050,neuteral
197051,neuteral
197052,neuteral
197053,somewhat positive
197054,somewhat positive
197055,somewhat positive
197056,neuteral
197057,neuteral
197058,neuteral
197059,neuteral
197060,neuteral
197061,neuteral
197062,neuteral
197063,neuteral
197064,neuteral
197065,neuteral
197066,neuteral
197067,neuteral
197068,positive
197069,somewhat positive
197070,somewhat positive
197071,somewhat positive
197072,somewhat positive
197073,somewhat positive
197074,somewhat positive
197075,neuteral
197076,neuteral
197077,neuteral
197078,somewhat positive
197079,somewhat positive
197080,somewhat positive
197081,somewhat positive
197082,neuteral
197083,neuteral
197084,neuteral
197085,neuteral
197086,neuteral
197087,neuteral
197088,neuteral
197089,neuteral
197090,neuteral
197091,neuteral
197092,neuteral
197093,somewhat positive
197094,somewhat positive
197095,somewhat positive
197096,somewhat positive
197097,somewhat positive
197098,somewhat positive
197099,somewhat positive
197100,neuteral
197101,neuteral
197102,neuteral
197103,somewhat negative
197104,somewhat negative
197105,neuteral
197106,neuteral
197107,somewhat negative
197108,neuteral
197109,neuteral
197110,neuteral
197111,neuteral
197112,neuteral
197113,neuteral
197114,neuteral
197115,neuteral
197116,neuteral
197117,neuteral
197118,neuteral
197119,neuteral
197120,neuteral
197121,neuteral
197122,neuteral
197123,somewhat negative
197124,somewhat negative
197125,neuteral
197126,neuteral
197127,neuteral
197128,neuteral
197129,neuteral
197130,neuteral
197131,neuteral
197132,neuteral
197133,neuteral
197134,neuteral
197135,somewhat negative
197136,somewhat negative
197137,somewhat negative
197138,neuteral
197139,neuteral
197140,neuteral
197141,neuteral
197142,neuteral
197143,neuteral
197144,neuteral
197145,negative
197146,negative
197147,negative
197148,neuteral
197149,negative
197150,negative
197151,neuteral
197152,neuteral
197153,neuteral
197154,neuteral
197155,neuteral
197156,neuteral
197157,neuteral
197158,neuteral
197159,neuteral
197160,neuteral
197161,neuteral
197162,neuteral
197163,neuteral
197164,neuteral
197165,neuteral
197166,neuteral
197167,neuteral
197168,neuteral
197169,neuteral
197170,somewhat negative
197171,somewhat negative
197172,somewhat positive
197173,somewhat positive
197174,somewhat positive
197175,somewhat positive
197176,somewhat positive
197177,somewhat positive
197178,neuteral
197179,somewhat positive
197180,somewhat positive
197181,somewhat positive
197182,neuteral
197183,neuteral
197184,neuteral
197185,neuteral
197186,neuteral
197187,neuteral
197188,somewhat negative
197189,neuteral
197190,neuteral
197191,neuteral
197192,neuteral
197193,neuteral
197194,neuteral
197195,neuteral
197196,neuteral
197197,neuteral
197198,neuteral
197199,neuteral
197200,somewhat positive
197201,somewhat positive
197202,somewhat positive
197203,somewhat positive
197204,somewhat positive
197205,somewhat positive
197206,neuteral
197207,neuteral
197208,neuteral
197209,neuteral
197210,neuteral
197211,neuteral
197212,neuteral
197213,somewhat positive
197214,somewhat positive
197215,somewhat positive
197216,somewhat positive
197217,neuteral
197218,neuteral
197219,neuteral
197220,neuteral
197221,neuteral
197222,neuteral
197223,neuteral
197224,neuteral
197225,neuteral
197226,neuteral
197227,neuteral
197228,neuteral
197229,neuteral
197230,neuteral
197231,neuteral
197232,neuteral
197233,neuteral
197234,neuteral
197235,neuteral
197236,neuteral
197237,neuteral
197238,neuteral
197239,neuteral
197240,neuteral
197241,positive
197242,somewhat positive
197243,somewhat positive
197244,somewhat positive
197245,somewhat positive
197246,neuteral
197247,neuteral
197248,neuteral
197249,neuteral
197250,neuteral
197251,neuteral
197252,neuteral
197253,neuteral
197254,neuteral
197255,neuteral
197256,neuteral
197257,neuteral
197258,neuteral
197259,neuteral
197260,neuteral
197261,neuteral
197262,neuteral
197263,neuteral
197264,neuteral
197265,neuteral
197266,neuteral
197267,neuteral
197268,somewhat positive
197269,neuteral
197270,neuteral
197271,somewhat positive
197272,somewhat positive
197273,somewhat positive
197274,somewhat positive
197275,neuteral
197276,neuteral
197277,neuteral
197278,neuteral
197279,neuteral
197280,somewhat positive
197281,somewhat positive
197282,neuteral
197283,neuteral
197284,neuteral
197285,neuteral
197286,neuteral
197287,somewhat negative
197288,somewhat negative
197289,somewhat negative
197290,somewhat negative
197291,neuteral
197292,neuteral
197293,neuteral
197294,neuteral
197295,neuteral
197296,neuteral
197297,neuteral
197298,neuteral
197299,neuteral
197300,neuteral
197301,neuteral
197302,neuteral
197303,neuteral
197304,neuteral
197305,neuteral
197306,neuteral
197307,somewhat negative
197308,negative
197309,negative
197310,neuteral
197311,neuteral
197312,neuteral
197313,neuteral
197314,neuteral
197315,neuteral
197316,neuteral
197317,neuteral
197318,negative
197319,negative
197320,negative
197321,somewhat negative
197322,somewhat negative
197323,somewhat negative
197324,neuteral
197325,neuteral
197326,neuteral
197327,somewhat negative
197328,neuteral
197329,neuteral
197330,neuteral
197331,neuteral
197332,neuteral
197333,somewhat positive
197334,somewhat positive
197335,somewhat positive
197336,somewhat positive
197337,somewhat positive
197338,neuteral
197339,neuteral
197340,neuteral
197341,neuteral
197342,neuteral
197343,neuteral
197344,neuteral
197345,neuteral
197346,neuteral
197347,neuteral
197348,neuteral
197349,neuteral
197350,neuteral
197351,neuteral
197352,neuteral
197353,neuteral
197354,neuteral
197355,neuteral
197356,neuteral
197357,neuteral
197358,neuteral
197359,neuteral
197360,neuteral
197361,neuteral
197362,neuteral
197363,neuteral
197364,neuteral
197365,neuteral
197366,neuteral
197367,neuteral
197368,neuteral
197369,neuteral
197370,neuteral
197371,neuteral
197372,neuteral
197373,neuteral
197374,neuteral
197375,neuteral
197376,neuteral
197377,neuteral
197378,neuteral
197379,neuteral
197380,neuteral
197381,neuteral
197382,neuteral
197383,neuteral
197384,neuteral
197385,neuteral
197386,neuteral
197387,neuteral
197388,neuteral
197389,neuteral
197390,neuteral
197391,neuteral
197392,neuteral
197393,neuteral
197394,neuteral
197395,neuteral
197396,neuteral
197397,neuteral
197398,neuteral
197399,neuteral
197400,neuteral
197401,neuteral
197402,neuteral
197403,neuteral
197404,neuteral
197405,neuteral
197406,neuteral
197407,neuteral
197408,neuteral
197409,neuteral
197410,neuteral
197411,neuteral
197412,neuteral
197413,neuteral
197414,neuteral
197415,neuteral
197416,positive
197417,positive
197418,somewhat positive
197419,neuteral
197420,neuteral
197421,neuteral
197422,neuteral
197423,neuteral
197424,neuteral
197425,neuteral
197426,neuteral
197427,neuteral
197428,neuteral
197429,neuteral
197430,neuteral
197431,neuteral
197432,neuteral
197433,neuteral
197434,neuteral
197435,neuteral
197436,positive
197437,positive
197438,positive
197439,positive
197440,positive
197441,neuteral
197442,neuteral
197443,neuteral
197444,neuteral
197445,neuteral
197446,neuteral
197447,somewhat positive
197448,somewhat positive
197449,somewhat negative
197450,somewhat negative
197451,somewhat negative
197452,somewhat negative
197453,somewhat negative
197454,somewhat negative
197455,neuteral
197456,neuteral
197457,neuteral
197458,somewhat negative
197459,somewhat negative
197460,somewhat negative
197461,somewhat negative
197462,neuteral
197463,neuteral
197464,neuteral
197465,neuteral
197466,positive
197467,positive
197468,positive
197469,somewhat positive
197470,somewhat positive
197471,somewhat positive
197472,somewhat positive
197473,somewhat positive
197474,neuteral
197475,neuteral
197476,neuteral
197477,positive
197478,positive
197479,neuteral
197480,neuteral
197481,neuteral
197482,somewhat negative
197483,somewhat negative
197484,positive
197485,somewhat negative
197486,neuteral
197487,neuteral
197488,neuteral
197489,neuteral
197490,neuteral
197491,neuteral
197492,neuteral
197493,neuteral
197494,neuteral
197495,neuteral
197496,neuteral
197497,neuteral
197498,neuteral
197499,neuteral
197500,neuteral
197501,neuteral
197502,neuteral
197503,somewhat negative
197504,somewhat negative
197505,somewhat negative
197506,neuteral
197507,somewhat positive
197508,somewhat positive
197509,somewhat positive
197510,somewhat positive
197511,somewhat positive
197512,neuteral
197513,somewhat negative
197514,somewhat negative
197515,somewhat negative
197516,somewhat negative
197517,somewhat negative
197518,neuteral
197519,neuteral
197520,neuteral
197521,neuteral
197522,neuteral
197523,somewhat negative
197524,somewhat negative
197525,somewhat negative
197526,neuteral
197527,neuteral
197528,neuteral
197529,somewhat negative
197530,somewhat negative
197531,somewhat negative
197532,somewhat negative
197533,somewhat negative
197534,somewhat negative
197535,somewhat negative
197536,neuteral
197537,neuteral
197538,neuteral
197539,neuteral
197540,neuteral
197541,somewhat negative
197542,somewhat negative
197543,neuteral
197544,somewhat negative
197545,somewhat negative
197546,somewhat negative
197547,neuteral
197548,somewhat negative
197549,somewhat negative
197550,somewhat negative
197551,somewhat negative
197552,somewhat negative
197553,neuteral
197554,somewhat negative
197555,neuteral
197556,neuteral
197557,neuteral
197558,neuteral
197559,neuteral
197560,neuteral
197561,neuteral
197562,somewhat positive
197563,somewhat positive
197564,somewhat positive
197565,somewhat positive
197566,neuteral
197567,neuteral
197568,neuteral
197569,somewhat positive
197570,somewhat positive
197571,somewhat positive
197572,somewhat positive
197573,somewhat positive
197574,neuteral
197575,neuteral
197576,neuteral
197577,neuteral
197578,neuteral
197579,neuteral
197580,neuteral
197581,neuteral
197582,neuteral
197583,neuteral
197584,neuteral
197585,neuteral
197586,neuteral
197587,neuteral
197588,neuteral
197589,neuteral
197590,neuteral
197591,neuteral
197592,neuteral
197593,neuteral
197594,neuteral
197595,neuteral
197596,neuteral
197597,neuteral
197598,neuteral
197599,neuteral
197600,somewhat negative
197601,somewhat negative
197602,somewhat negative
197603,neuteral
197604,neuteral
197605,neuteral
197606,neuteral
197607,neuteral
197608,neuteral
197609,neuteral
197610,neuteral
197611,neuteral
197612,neuteral
197613,neuteral
197614,neuteral
197615,neuteral
197616,neuteral
197617,neuteral
197618,neuteral
197619,neuteral
197620,neuteral
197621,somewhat positive
197622,somewhat positive
197623,neuteral
197624,neuteral
197625,neuteral
197626,neuteral
197627,neuteral
197628,neuteral
197629,neuteral
197630,neuteral
197631,neuteral
197632,neuteral
197633,neuteral
197634,neuteral
197635,neuteral
197636,neuteral
197637,neuteral
197638,neuteral
197639,neuteral
197640,somewhat negative
197641,somewhat negative
197642,neuteral
197643,neuteral
197644,somewhat negative
197645,somewhat negative
197646,somewhat negative
197647,somewhat negative
197648,somewhat negative
197649,somewhat negative
197650,neuteral
197651,neuteral
197652,neuteral
197653,neuteral
197654,neuteral
197655,neuteral
197656,neuteral
197657,neuteral
197658,neuteral
197659,neuteral
197660,neuteral
197661,neuteral
197662,neuteral
197663,neuteral
197664,neuteral
197665,neuteral
197666,neuteral
197667,neuteral
197668,neuteral
197669,neuteral
197670,neuteral
197671,neuteral
197672,neuteral
197673,neuteral
197674,neuteral
197675,neuteral
197676,neuteral
197677,neuteral
197678,neuteral
197679,neuteral
197680,neuteral
197681,neuteral
197682,neuteral
197683,neuteral
197684,neuteral
197685,neuteral
197686,neuteral
197687,somewhat positive
197688,somewhat positive
197689,neuteral
197690,neuteral
197691,neuteral
197692,neuteral
197693,neuteral
197694,neuteral
197695,neuteral
197696,neuteral
197697,somewhat positive
197698,somewhat positive
197699,somewhat positive
197700,somewhat positive
197701,somewhat positive
197702,neuteral
197703,neuteral
197704,neuteral
197705,neuteral
197706,neuteral
197707,neuteral
197708,neuteral
197709,neuteral
197710,somewhat negative
197711,somewhat negative
197712,neuteral
197713,neuteral
197714,neuteral
197715,neuteral
197716,neuteral
197717,neuteral
197718,neuteral
197719,neuteral
197720,neuteral
197721,neuteral
197722,neuteral
197723,neuteral
197724,neuteral
197725,neuteral
197726,neuteral
197727,neuteral
197728,neuteral
197729,neuteral
197730,neuteral
197731,neuteral
197732,neuteral
197733,neuteral
197734,neuteral
197735,neuteral
197736,neuteral
197737,neuteral
197738,neuteral
197739,neuteral
197740,neuteral
197741,neuteral
197742,neuteral
197743,neuteral
197744,positive
197745,positive
197746,neuteral
197747,neuteral
197748,neuteral
197749,neuteral
197750,neuteral
197751,neuteral
197752,neuteral
197753,neuteral
197754,positive
197755,positive
197756,positive
197757,neuteral
197758,somewhat positive
197759,neuteral
197760,somewhat negative
197761,somewhat negative
197762,somewhat negative
197763,neuteral
197764,neuteral
197765,somewhat negative
197766,somewhat negative
197767,somewhat negative
197768,neuteral
197769,neuteral
197770,neuteral
197771,neuteral
197772,neuteral
197773,neuteral
197774,positive
197775,somewhat positive
197776,somewhat positive
197777,positive
197778,positive
197779,positive
197780,positive
197781,neuteral
197782,neuteral
197783,neuteral
197784,neuteral
197785,somewhat positive
197786,somewhat positive
197787,somewhat positive
197788,somewhat positive
197789,neuteral
197790,neuteral
197791,neuteral
197792,neuteral
197793,neuteral
197794,neuteral
